cohort_name,AUC,AUC_train,AUPRC,decision_threshold,acc_thr,accuracy_train,precision_train,recall_train,f1_train,TP,TN,FP,FN,0: precision,0: recall,0: f1_score,0: support,1: precision,1: recall,1: f1_score,1: support,macro-avg: precision,macro-avg: recall,macro-avg: f1_score,macro-avg: support,weighted-avg: precision,weighted-avg: recall,weighted-avg: f1_score,weighted-avg: support,accuracy,balanced_accuracy,success_rate,duration,iteration,Specificity
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_0.75_0_0.63667,0.9938951631669893,0.991423551650074,0.9739126448278735,0.7071965336799622,0.96,0.9552380952380952,0.974155069582505,0.9351145038167938,0.9542356377799416,451,413,14,22,0.9494252873563218,0.9672131147540983,0.9582366589327146,427,0.9698924731182795,0.9534883720930233,0.9616204690831557,473,0.9596588802373007,0.9603507434235607,0.9599285640079351,900,0.9601819305401063,0.96,0.9600150391562242,900,0.96,0.9603507434235607,0,0.122,18.0,0.9672131147540983
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.25_0.1_0.92583,0.9476360467591882,0.9558637854468406,0.9197210547616823,0.649803638458252,0.8688888888888889,0.875,0.9262072707542051,0.8144083969465649,0.8667174409748668,385,397,30,88,0.8185567010309278,0.9297423887587822,0.8706140350877193,427,0.927710843373494,0.813953488372093,0.867117117117117,473,0.8731337722022109,0.8718479385654376,0.8688655761024182,900,0.8759232669509653,0.8688888888888889,0.8687762104209471,900,0.8688888888888889,0.8718479385654376,0,0.2,32.0,0.9297423887587822
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.25_0.25_0.8875,0.9553945863515058,0.9490209034772008,0.9199534939052394,0.444062739610672,0.8844444444444445,0.8752380952380953,0.8760765550239235,0.8735687022900763,0.8748208313425705,418,378,49,55,0.8729792147806005,0.8852459016393442,0.8790697674418605,427,0.8950749464668094,0.8837209302325582,0.8893617021276596,473,0.8840270806237049,0.8844834159359511,0.8842157347847601,900,0.8845917493223525,0.8844444444444445,0.8844787508933971,900,0.8844444444444445,0.8844834159359511,0,0.202,24.0,0.8852459016393442
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.25_0.5_0.873,0.9052091636918171,0.9521941576205265,0.8782455522174005,0.4324239492416382,0.8322222222222222,0.8633333333333333,0.8230050933786078,0.9250954198473282,0.8710691823899372,427,322,105,46,0.875,0.7540983606557377,0.810062893081761,427,0.8026315789473685,0.9027484143763214,0.8497512437810947,473,0.8388157894736843,0.8284233875160295,0.8299070684314278,900,0.8369663742690058,0.8322222222222222,0.8309213262826329,900,0.8322222222222222,0.8284233875160295,0,0.299,41.0,0.7540983606557377
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.25_0_0.929,0.9532160557703828,0.9566163958871506,0.9224082187762078,0.5838472247123718,0.8811111111111111,0.8835714285714286,0.9056032306915699,0.8559160305343512,0.8800588668138336,404,389,38,69,0.8493449781659389,0.9110070257611241,0.8790960451977401,427,0.9140271493212669,0.854122621564482,0.8830601092896174,473,0.8816860637436029,0.8825648236628031,0.8810780772436788,900,0.8833390525620168,0.8811111111111111,0.8811793811038046,900,0.8811111111111111,0.8825648236628031,0,0.107,17.0,0.9110070257611241
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.5_0.1_0.96733,0.937421709057241,0.9310376182770731,0.9034444396720631,0.5228919982910156,0.8555555555555555,0.8528571428571429,0.8626104023552502,0.8387404580152672,0.8505079825834543,393,377,50,80,0.824945295404814,0.882903981264637,0.8529411764705883,427,0.8871331828442438,0.8308668076109936,0.8580786026200874,473,0.8560392391245288,0.8568853944378153,0.8555098895453379,900,0.85762848513687,0.8555555555555555,0.855641179324714,900,0.8555555555555555,0.8568853944378153,0,0.15,19.0,0.882903981264637
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.5_0.25_0.89433,0.9149432344247441,0.9373984123298406,0.886020652340251,0.42304864525794983,0.8388888888888889,0.8616666666666667,0.8511821974965229,0.8759541984732825,0.8633905478485775,405,350,77,68,0.8373205741626795,0.819672131147541,0.8284023668639054,427,0.8402489626556017,0.8562367864693446,0.8481675392670157,473,0.8387847684091405,0.8379544588084429,0.8382849530654606,900,0.8388596050039597,0.8388888888888889,0.8387900630268734,900,0.8388888888888889,0.8379544588084429,0,0.251,29.0,0.819672131147541
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.5_0.5_0.9215,0.9050012130454372,0.9350423947116362,0.8832704860268717,0.6083905100822449,0.8244444444444444,0.8595238095238096,0.8975712777191129,0.8110687022900763,0.8521303258145364,371,371,56,102,0.7843551797040169,0.8688524590163934,0.8244444444444444,427,0.8688524590163934,0.7843551797040169,0.8244444444444444,473,0.8266038193602052,0.8266038193602052,0.8244444444444444,900,0.8287631942759659,0.8244444444444444,0.8244444444444444,900,0.8244444444444444,0.8266038193602052,0,0.225,34.0,0.8688524590163934
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.5_0_0.85383,0.9382683652603592,0.9317239019461295,0.916002058771938,0.5651331543922424,0.8766666666666667,0.8530952380952381,0.8666336142786316,0.833969465648855,0.849987843423292,410,379,48,63,0.8574660633484162,0.8875878220140515,0.8722669735327963,427,0.8951965065502183,0.8668076109936576,0.8807733619763695,473,0.8763312849493172,0.8771977165038545,0.8765201677545829,900,0.8772955073866966,0.8766666666666667,0.8767375532370297,900,0.8766666666666667,0.8771977165038545,0,0.117,17.0,0.8875878220140515
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.75_0.1_0.95633,0.9240138435716019,0.9145625018140656,0.8957220624248271,0.5055699348449707,0.85,0.8369047619047619,0.8301357042583061,0.8463740458015268,0.8381762343491613,402,363,64,71,0.836405529953917,0.8501170960187353,0.8432055749128919,427,0.8626609442060086,0.8498942917547568,0.8562300319488817,473,0.8495332370799629,0.8500056938867461,0.8497178034308868,900,0.8502042087775162,0.85,0.850050650666251,900,0.85,0.8500056938867461,0,0.159,19.0,0.8501170960187353
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.75_0.25_0.92883,0.9227760421050547,0.9207550412881317,0.8961402596286316,0.40394067764282227,0.8533333333333334,0.8414285714285714,0.8294930875576036,0.8587786259541985,0.8438818565400843,411,357,70,62,0.8520286396181385,0.8360655737704918,0.8439716312056738,427,0.8544698544698545,0.86892177589852,0.8616352201257861,473,0.8532492470439965,0.852493674834506,0.85280342566573,900,0.8533116336457626,0.8533333333333334,0.8532548284936883,900,0.8533333333333334,0.852493674834506,0,0.166,25.0,0.8360655737704918
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.75_0.5_0.88,0.8673819508741354,0.9204584415725772,0.8608228218954637,0.5259232521057129,0.7977777777777778,0.8397619047619047,0.8520534388916378,0.8215648854961832,0.8365314549429197,368,350,77,105,0.7692307692307693,0.819672131147541,0.7936507936507937,427,0.8269662921348314,0.7780126849894292,0.8017429193899782,473,0.7980985306828003,0.798842408068485,0.7976968565203859,900,0.7995739940459041,0.7977777777777778,0.7979036552892762,900,0.7977777777777778,0.798842408068485,0,0.235,29.0,0.819672131147541
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1.75_0_0.92033,0.9285441969391646,0.9177142139291209,0.8991086254409685,0.5345643758773804,0.8522222222222222,0.8376190476190476,0.8581560283687943,0.808206106870229,0.8324324324324324,397,370,57,76,0.8295964125560538,0.8665105386416861,0.8476517754868269,427,0.8744493392070485,0.8393234672304439,0.8565264293419633,473,0.8520228758815511,0.8529170029360651,0.8520891024143951,900,0.8531691173404099,0.8522222222222222,0.8523158991240265,900,0.8522222222222222,0.8529170029360651,0,0.117,17.0,0.8665105386416861
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1_0.1_0.856,0.9677131865465834,0.9677267536571561,0.9310261840137501,0.35778704285621643,0.9088888888888889,0.8978571428571429,0.8647702407002188,0.9427480916030534,0.9020771513353115,448,370,57,25,0.9367088607594937,0.8665105386416861,0.900243309002433,427,0.8871287128712871,0.9471458773784355,0.9161554192229039,473,0.9119187868153904,0.9068282080100608,0.9081993641126684,900,0.9106517385915807,0.9088888888888889,0.9086060069294138,900,0.9088888888888889,0.9068282080100608,0,0.18,24.0,0.8665105386416861
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1_0.25_0.724,0.9618460075951498,0.9761071695498215,0.9344153464193359,0.4100671112537384,0.9077777777777778,0.9135714285714286,0.9073812881993418,0.9208015267175572,0.9140421501302393,434,383,44,39,0.9075829383886256,0.8969555035128806,0.9022379269729093,427,0.9079497907949791,0.9175475687103594,0.9127234490010515,473,0.9077663645918024,0.90725153611162,0.9074806879869803,900,0.9077757397088536,0.9077777777777778,0.9077486513276996,900,0.9077777777777778,0.90725153611162,0,0.311,42.0,0.8969555035128806
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1_0.5_0.72217,0.5138113887637334,0.4876213836603488,0.6322507021231037,0.49609535932540894,0.5155555555555555,0.5166666666666667,0.5657370517928287,0.13549618320610687,0.2186297151655119,75,389,38,398,0.49428208386277,0.9110070257611241,0.6408566721581548,427,0.6637168141592921,0.15856236786469344,0.25597269624573377,473,0.5789994490110311,0.5347846968129087,0.4484146842019443,900,0.5833294476741644,0.5155555555555555,0.4385787603730713,900,0.5155555555555555,0.5347846968129087,0,0.108,16.0,0.9110070257611241
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_1_0_0.75017,0.9800565427709919,0.9697976228485183,0.9523841080531038,0.6359691619873047,0.9233333333333333,0.9061904761904762,0.9302325581395349,0.8778625954198473,0.903289150711831,425,406,21,48,0.8942731277533039,0.9508196721311475,0.9216799091940976,427,0.952914798206278,0.8985200845665962,0.9249183895538629,473,0.9235939629797909,0.9246698783488718,0.9232991493739802,900,0.9250925834469225,0.9233333333333333,0.9233819105387299,900,0.9233333333333333,0.9246698783488718,0,0.14,17.0,0.9508196721311475
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_2_0.1_0.96,0.9082293992701924,0.9056336712332743,0.8873239196063406,0.537591278553009,0.8366666666666667,0.8233333333333334,0.8296007789678675,0.8129770992366412,0.8212048192771083,392,361,66,81,0.8167420814479638,0.8454332552693209,0.8308400460299195,427,0.8558951965065502,0.828752642706131,0.8421052631578948,473,0.836318638977257,0.8370929489877259,0.8364726545939072,900,0.8373192185843098,0.8366666666666667,0.8367605434760664,900,0.8366666666666667,0.8370929489877259,0,0.111,18.0,0.8454332552693209
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_2_0.25_0.95617,0.8949799723722712,0.9125402722549559,0.8783240061352237,0.512236475944519,0.8211111111111111,0.8364285714285714,0.8607270865335381,0.8020038167938931,0.8303284761669548,377,362,65,96,0.7903930131004366,0.8477751756440282,0.8180790960451977,427,0.8529411764705882,0.7970401691331924,0.8240437158469945,473,0.8216670947855125,0.8224076723886102,0.8210614059460961,900,0.8232655478494164,0.8211111111111111,0.8212138351188087,900,0.8211111111111111,0.8224076723886102,0,0.183,27.0,0.8477751756440282
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_2_0.5_0.913,0.8759079273757123,0.9171514000957827,0.8638747444759319,0.5577127933502197,0.8055555555555556,0.8411904761904762,0.8404001905669366,0.8416030534351145,0.8410011918951132,384,341,86,89,0.7930232558139535,0.7985948477751756,0.7957992998833138,427,0.8170212765957446,0.8118393234672304,0.8144220572640508,473,0.8050222662048491,0.8052170856212031,0.8051106785736823,900,0.8056355489581615,0.8055555555555556,0.8055865934845234,900,0.8055555555555556,0.8052170856212031,0,0.251,34.0,0.7985948477751756
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_1.75_2_0_0.9245,0.8964900901614588,0.9039327580326821,0.8802338946805668,0.5353631377220154,0.8222222222222222,0.8226190476190476,0.8339100346020761,0.8048664122137404,0.8191308570041272,374,366,61,99,0.7870967741935484,0.8571428571428571,0.8206278026905829,427,0.8597701149425288,0.7906976744186046,0.8237885462555066,473,0.8234334445680386,0.8239202657807309,0.8222081744730447,900,0.825290652164957,0.8222222222222222,0.8222889490308151,900,0.8222222222222222,0.8239202657807309,0,0.118,16.0,0.8571428571428571
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.25_0.1_0,1.0,0.9999979591762691,1.0,0.9111803770065308,1.0,0.9988095238095238,0.9995222169135213,0.9980916030534351,0.9988063977082836,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.155,20.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.25_0.25_0,0.9999950487941338,0.9999997732418077,0.9994984731031242,0.935569703578949,0.9988888888888889,0.9988095238095238,1.0,0.9976145038167938,0.9988058275614998,472,427,0,1,0.9976635514018691,1.0,0.9988304093567251,427,1.0,0.9978858350951374,0.9989417989417989,473,0.9988317757009346,0.9989429175475687,0.998886104149262,900,0.9988914849428867,0.9988888888888889,0.9988889507719917,900,0.9988888888888889,0.9989429175475687,1,0.261,33.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.25_0.5_0,0.9973461536557229,0.9996104294255943,0.9880552600512605,0.5004993081092834,0.9822222222222222,0.9878571428571429,0.9961183891314895,0.9794847328244275,0.9877315371662256,464,420,7,9,0.9790209790209791,0.9836065573770492,0.9813084112149533,427,0.9851380042462845,0.9809725158562368,0.9830508474576272,473,0.9820794916336317,0.982289536616643,0.9821796293362902,900,0.9822358156116118,0.9822222222222222,0.9822241582624919,900,0.9822222222222222,0.982289536616643,0,0.311,40.0,0.9836065573770492
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.25_0_0,1.0,1.0,1.0,0.9945811629295349,1.0,0.9992857142857143,1.0,0.9985687022900763,0.9992838386249701,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.127,15.0,1.0
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.5_0.1_0.0315,0.999475172178184,0.9998063485037587,0.9937448453659123,0.09802041947841644,0.9922222222222222,0.9926190476190476,0.9881796690307328,0.9971374045801527,0.9926383281880787,471,422,5,2,0.9952830188679245,0.9882903981264637,0.9917743830787309,427,0.9894957983193278,0.9957716701902748,0.9926238145416227,473,0.9923894085936261,0.9920310341583692,0.9921990988101768,900,0.9922415129573842,0.9922222222222222,0.9922208065031173,900,0.9922222222222222,0.9920310341583692,1,0.214,31.0,0.9882903981264637
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.5_0.25_0.02183,0.9996682692069654,0.9998424030563376,0.995324171952079,0.6479653120040894,0.9933333333333333,0.9935714285714285,0.9971167707832773,0.9899809160305344,0.9935360306440029,470,424,3,3,0.9929742388758782,0.9929742388758782,0.9929742388758782,427,0.9936575052854123,0.9936575052854123,0.9936575052854123,473,0.9933158720806452,0.9933158720806452,0.9933158720806452,900,0.9933333333333333,0.9933333333333333,0.9933333333333333,900,0.9933333333333333,0.9933158720806452,1,0.23,28.0,0.9929742388758782
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.5_0.5_0.02933,0.9958310846606692,0.999626529257249,0.9850819702533289,0.4367240369319916,0.9722222222222222,0.9916666666666667,0.9914163090128756,0.9918893129770993,0.9916527545909851,452,423,4,21,0.9527027027027027,0.990632318501171,0.971297359357061,427,0.9912280701754386,0.9556025369978859,0.9730893433799785,473,0.9719653864390707,0.9731174277495285,0.9721933513685197,900,0.9729499236078184,0.9722222222222222,0.9722391465157721,900,0.9722222222222222,0.9731174277495285,0,0.342,42.0,0.990632318501171
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.5_0_0.0265,0.9999653415589367,0.999926303587496,0.9978947368421053,0.10729522258043289,0.9977777777777778,0.9928571428571429,0.9872641509433963,0.9985687022900763,0.9928842504743833,473,425,2,0,1.0,0.9953161592505855,0.9976525821596244,427,0.9957894736842106,1.0,0.9978902953586498,473,0.9978947368421053,0.9976580796252927,0.9977714387591371,900,0.9977871345029239,0.9977777777777778,0.9977775136520011,900,0.9977777777777778,0.9976580796252927,1,0.118,17.0,0.9953161592505855
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.75_0.1_0.31383,0.9943011620480168,0.9966827544045512,0.9723739180715926,0.5255647301673889,0.9588888888888889,0.9709523809523809,0.9713467048710601,0.9704198473282443,0.9708830548926014,452,411,16,21,0.9513888888888888,0.9625292740046838,0.9569266589057043,427,0.9658119658119658,0.9556025369978859,0.9606801275239107,473,0.9586004273504274,0.9590659055012849,0.9588033932148075,900,0.958969017094017,0.9588888888888889,0.9588993151906061,900,0.9588888888888889,0.9590659055012849,0,0.128,18.0,0.9625292740046838
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.75_0.25_0.62817,0.9928504587292235,0.996532413723043,0.9791823926777069,0.5106655359268188,0.9688888888888889,0.9730952380952381,0.9683514407179972,0.9780534351145038,0.973178257773558,457,415,12,16,0.962877030162413,0.9718969555035128,0.9673659673659674,427,0.9744136460554371,0.9661733615221987,0.970276008492569,473,0.9686453381089251,0.9690351585128558,0.9688209879292682,900,0.9689401627373023,0.9688888888888889,0.968895355646948,900,0.9688888888888889,0.9690351585128558,0,0.191,29.0,0.9718969555035128
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.75_0.5_0.2745,0.9817795624124256,0.9961657457260615,0.9581446876870732,0.4791337251663208,0.9377777777777778,0.9680952380952381,0.9748305905130688,0.9608778625954199,0.9678039404132629,441,403,24,32,0.9264367816091954,0.9437939110070258,0.9350348027842229,427,0.9483870967741935,0.9323467230443975,0.9402985074626866,473,0.9374119391916944,0.9380703170257116,0.9376666551234547,900,0.9379728916903555,0.9377777777777778,0.9378011720207933,900,0.9377777777777778,0.9380703170257116,0,0.341,48.0,0.9437939110070258
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_0.75_0_0.28667,0.9973313000381243,0.9980274304850086,0.9913156481761133,0.5945767164230347,0.9833333333333333,0.9797619047619047,0.9827172347575612,0.9766221374045801,0.9796602057908591,460,425,2,13,0.9703196347031964,0.9953161592505855,0.9826589595375723,427,0.9956709956709957,0.9725158562367865,0.9839572192513368,473,0.982995315187096,0.9839160077436859,0.9833080893944546,900,0.9836431833007175,0.9833333333333333,0.9833412671426952,900,0.9833333333333333,0.9839160077436859,0,0.124,17.0,0.9953161592505855
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.25_0.1_0.76967,0.9739219987027841,0.9732223518271269,0.948327553379573,0.552014946937561,0.9211111111111111,0.9133333333333333,0.9270216962524654,0.8969465648854962,0.9117361784675072,429,400,27,44,0.9009009009009009,0.936768149882904,0.9184845005740528,427,0.9407894736842105,0.9069767441860465,0.9235737351991389,473,0.9208451872925557,0.9218724470344752,0.9210291178865959,900,0.9218645619303513,0.9211111111111111,0.9211591761047925,900,0.9211111111111111,0.9218724470344752,0,0.16,21.0,0.936768149882904
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.25_0.25_0.76267,0.9737982185561294,0.9663493110179084,0.9435363545318228,0.4843372702598572,0.9177777777777778,0.9019047619047619,0.9176587301587301,0.8826335877862596,0.8998054474708171,433,393,34,40,0.9076212471131639,0.9203747072599532,0.9139534883720931,427,0.9271948608137045,0.9154334038054969,0.9212765957446809,473,0.9174080539634342,0.917904055532725,0.9176150420583871,900,0.9179082685357813,0.9177777777777778,0.9178021881356865,900,0.9177777777777778,0.917904055532725,0,0.212,24.0,0.9203747072599532
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.25_0.5_0.89,0.9549737338528799,0.9711901449075552,0.9254121751537773,0.5322926640510559,0.8966666666666666,0.915952380952381,0.9081967213114754,0.9250954198473282,0.9165681871897897,433,374,53,40,0.9033816425120773,0.8758782201405152,0.8894173602853745,427,0.8909465020576132,0.9154334038054969,0.9030239833159541,473,0.8971640722848453,0.895655811973006,0.8962206718006643,900,0.8968462853621201,0.8966666666666666,0.8965683966114458,900,0.8966666666666666,0.895655811973006,0,0.231,29.0,0.8758782201405152
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.25_0_0.74617,0.9735407558510876,0.9754645368327867,0.9539828409483324,0.49620118737220764,0.9211111111111111,0.9178571428571428,0.9243819680077557,0.9098282442748091,0.9170473671555661,418,411,16,55,0.8819742489270386,0.9625292740046838,0.9204927211646137,427,0.9631336405529954,0.8837209302325582,0.9217199558985668,473,0.9225539447400171,0.923125102118621,0.9211063385315903,900,0.9246280180815694,0.9211111111111111,0.9211377011970135,900,0.9211111111111111,0.923125102118621,0,0.126,17.0,0.9625292740046838
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.5_0.1_0.84233,0.9553995375573721,0.9544975673381129,0.9229692247434954,0.37810516357421875,0.8933333333333333,0.8823809523809524,0.8595152603231598,0.913645038167939,0.8857539315448659,432,372,55,41,0.9007263922518159,0.8711943793911007,0.8857142857142857,427,0.8870636550308009,0.9133192389006343,0.9,473,0.8938950236413084,0.8922568091458675,0.8928571428571428,900,0.8935458648012158,0.8933333333333333,0.8932222222222223,900,0.8933333333333333,0.8922568091458675,0,0.182,23.0,0.8711943793911007
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.5_0.25_0.82017,0.9499977719573602,0.9614282047281805,0.9211046450326443,0.44006338715553284,0.8888888888888888,0.895952380952381,0.893687707641196,0.8983778625954199,0.8960266476326434,426,374,53,47,0.8883610451306413,0.8758782201405152,0.8820754716981132,427,0.8893528183716075,0.9006342494714588,0.8949579831932772,473,0.8888569317511243,0.888256234805987,0.8885167274456952,900,0.8888822770672824,0.8888888888888888,0.888845947183905,900,0.8888888888888888,0.888256234805987,0,0.247,30.0,0.8758782201405152
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.5_0.5_0.83267,0.9456159547657833,0.9528406452268305,0.9106425930637067,0.46136701107025146,0.8744444444444445,0.8771428571428571,0.8647276084949215,0.8936068702290076,0.8789300797747537,421,366,61,52,0.8755980861244019,0.8571428571428571,0.8662721893491124,427,0.8734439834024896,0.8900634249471459,0.881675392670157,473,0.8745210347634458,0.8736031410450015,0.8739737910096348,900,0.8744659854716635,0.8744444444444445,0.8743674284278392,900,0.8744444444444445,0.8736031410450015,0,0.284,30.0,0.8571428571428571
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.5_0_0.8505,0.9598952324838714,0.9636928387948799,0.9196888289470487,0.5053737759590149,0.8833333333333333,0.9004761904761904,0.9072815533980583,0.8916984732824428,0.8994225216554379,416,379,48,57,0.8692660550458715,0.8875878220140515,0.8783314020857473,427,0.896551724137931,0.879492600422833,0.887940234791889,473,0.8829088895919013,0.8835402112184423,0.8831358184388182,900,0.8836061900242539,0.8833333333333333,0.883381377496864,900,0.8833333333333333,0.8835402112184423,0,0.15,17.0,0.8875878220140515
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.75_0.1_0.95167,0.9367037842066435,0.951018189635155,0.917455941272107,0.6711281538009644,0.8711111111111111,0.8635714285714285,0.9218836565096953,0.7938931297709924,0.8531145860035888,394,390,37,79,0.8315565031982942,0.9133489461358314,0.8705357142857142,427,0.91415313225058,0.8329809725158562,0.8716814159292035,473,0.8728548177244371,0.8731649593258438,0.8711085651074588,900,0.8749656204668844,0.8711111111111111,0.8711378441494592,900,0.8711111111111111,0.8731649593258438,0,0.147,25.0,0.9133489461358314
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.75_0.25_0.84667,0.931782285575652,0.9437079590311439,0.9061498320800646,0.4782872796058655,0.8622222222222222,0.871904761904762,0.871306005719733,0.8721374045801527,0.8717215069146399,402,374,53,71,0.8404494382022472,0.8758782201405152,0.8577981651376148,427,0.8835164835164835,0.8498942917547568,0.8663793103448276,473,0.8619829608593653,0.862886255947636,0.8620887377412212,900,0.863083563128507,0.8622222222222222,0.8623080336742944,900,0.8622222222222222,0.862886255947636,0,0.226,27.0,0.8758782201405152
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.75_0.5_0.87267,0.9157651345985314,0.9548252329260153,0.8970303323937044,0.5142858028411865,0.8544444444444445,0.8847619047619047,0.8707451701931923,0.9031488549618321,0.8866510538641686,411,358,69,62,0.8523809523809524,0.8384074941451991,0.845336481700118,427,0.85625,0.86892177589852,0.862539349422875,473,0.8543154761904761,0.8536646350218595,0.8539379155614966,900,0.8544143518518518,0.8544444444444445,0.8543775444033003,900,0.8544444444444445,0.8536646350218595,0,0.286,31.0,0.8384074941451991
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1.75_0_0.88333,0.9351193983294632,0.947240851667489,0.9042342024900165,0.4869496524333954,0.8655555555555555,0.8735714285714286,0.8778367938194109,0.8673664122137404,0.8725701943844492,418,361,66,55,0.8677884615384616,0.8454332552693209,0.8564650059311982,427,0.8636363636363636,0.8837209302325582,0.8735632183908046,473,0.8657124125874126,0.8645770927509395,0.8650141121610014,900,0.8656063034188034,0.8655555555555555,0.8654510664794136,900,0.8655555555555555,0.8645770927509395,0,0.112,16.0,0.8454332552693209
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1_0.1_0.60317,0.9827599011739309,0.9890437244216759,0.9578638689373327,0.49989670515060425,0.9333333333333333,0.9471428571428572,0.960668633235005,0.9322519083969466,0.9462469733656176,433,407,20,40,0.9105145413870246,0.9531615925058547,0.9313501144164759,427,0.9558498896247241,0.9154334038054969,0.9352051835853132,473,0.9331822155058743,0.9342974981556758,0.9332776490008945,900,0.9343407855163933,0.9333333333333333,0.9333761674352092,900,0.9333333333333333,0.9342974981556758,0,0.224,24.0,0.9531615925058547
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1_0.25_0.71217,0.9846314569913502,0.9895739984544162,0.9665188019630734,0.37356358766555786,0.9488888888888889,0.95,0.9586575875486382,0.9403625954198473,0.9494219653179192,445,409,18,28,0.9359267734553776,0.9578454332552693,0.9467592592592592,427,0.9611231101511879,0.9408033826638478,0.9508547008547008,473,0.9485249418032827,0.9493244079595585,0.94880698005698,900,0.949168848185509,0.9488888888888889,0.9489116413421969,900,0.9488888888888889,0.9493244079595585,0,0.25,34.0,0.9578454332552693
shape_cohorts_2021_v3_Simulation_Cohort_1404566120_1333254_9_2.25_1_0.5_0.56367,0.9688767199251378,0.9893800068208863,0.940391973114945,0.40136244893074036,0.9133333333333333,0.9495238095238095,0.9447592067988668,0.954675572519084,0.9496915045087803,431,391,36,42,0.9030023094688222,0.9156908665105387,0.9093023255813953,427,0.9229122055674518,0.9112050739957717,0.9170212765957447,473,0.912957257518137,0.9134479702531552,0.91316180108857,900,0.9134660659739908,0.9133333333333333,0.9133590631700478,900,0.9133333333333333,0.9134479702531552,0,0.319,34.0,0.9156908665105387
